Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;17;2.0;9147;1;1;123.0;1;1;38;4;7;115.3;1;0;0;1;0;1;18.0;0;0.0;5.0;9.0;3.0;13.0;0.0;0.0;5.0;11.0;3.0;11.0;0.0;8.9;1.4;3.51;Enrolled
1;1;1.0;9085;1;1;131.0;1;19;19;9;9;139.8;1;0;0;1;0;0;19.0;0;0.0;5.0;6.0;5.0;13.4;0.0;0.0;5.0;5.0;5.0;12.8;0.0;10.8;1.4;1.74;Graduate
1;1;3.0;9773;1;1;158.0;1;1;38;4;7;157.0;1;0;0;1;0;0;18.0;0;0.0;6.0;6.0;6.0;12.666666666666666;0.0;0.0;6.0;7.0;6.0;12.571428571428571;0.0;10.8;1.4;1.74;Graduate
1;17;2.0;9500;1;1;122.0;1;37;37;9;9;131.0;1;0;0;1;0;0;18.0;0;0.0;7.0;7.0;6.0;12.516666666666666;1.0;0.0;7.0;7.0;6.0;12.516666666666666;1.0;7.6;2.6;0.32;Dropout
1;43;1.0;9500;1;1;130.0;1;38;38;9;5;100.0;0;0;0;1;0;0;20.0;0;0.0;7.0;11.0;6.0;11.616666666666667;0.0;0.0;7.0;7.0;7.0;13.0;0.0;13.9;-0.3;0.79;Enrolled
1;17;1.0;9238;1;1;154.0;1;19;37;9;7;140.4;1;0;0;1;0;1;20.0;0;0.0;6.0;13.0;2.0;10.0;0.0;0.0;6.0;12.0;4.0;10.75;0.0;7.6;2.6;0.32;Enrolled
1;17;1.0;9147;1;1;120.0;1;19;19;3;3;113.4;0;0;0;1;0;0;20.0;0;0.0;5.0;11.0;3.0;10.333333333333334;0.0;0.0;5.0;10.0;3.0;10.666666666666666;0.0;12.4;0.5;1.79;Enrolled
1;1;2.0;9085;1;1;140.0;1;37;38;9;7;137.0;0;0;0;1;0;0;18.0;0;0.0;5.0;12.0;5.0;13.142857142857142;2.0;0.0;5.0;6.0;5.0;11.4;0.0;9.4;-0.8;-3.12;Graduate
1;1;1.0;9147;1;1;127.0;1;2;19;4;5;121.8;0;0;0;1;0;0;18.0;0;0.0;5.0;5.0;5.0;12.6;0.0;0.0;5.0;5.0;5.0;14.0;0.0;11.1;0.6;2.02;Graduate
1;17;1.0;9254;1;1;133.1;1;1;1;4;5;131.0;1;0;0;1;0;0;21.0;0;0.0;6.0;12.0;3.0;11.0;0.0;0.0;6.0;12.0;2.0;11.0;0.0;9.4;-0.8;-3.12;Dropout
1;1;2.0;9147;1;1;120.0;1;19;19;9;7;118.6;1;0;0;1;0;0;19.0;0;0.0;5.0;8.0;5.0;10.8;0.0;0.0;5.0;9.0;4.0;11.25;2.0;16.2;0.3;-0.92;Graduate
1;1;1.0;171;1;1;137.0;1;3;19;2;9;122.3;0;0;0;1;0;0;19.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.8;1.4;1.74;Dropout
1;1;1.0;9670;1;1;131.0;1;38;38;9;9;127.9;0;0;0;1;0;1;19.0;0;0.0;5.0;5.0;5.0;12.8;0.0;0.0;5.0;5.0;5.0;14.2;0.0;9.4;-0.8;-3.12;Graduate
1;1;1.0;9085;1;1;130.0;1;19;38;4;7;121.3;1;0;0;1;0;0;19.0;0;0.0;6.0;15.0;6.0;14.166666666666666;0.0;0.0;6.0;13.0;6.0;12.2;0.0;15.5;2.8;-4.06;Graduate
1;17;6.0;9556;1;1;122.0;1;1;1;4;5;117.1;1;0;0;1;0;0;19.0;0;0.0;7.0;12.0;5.0;12.1;0.0;0.0;7.0;0.0;0.0;0.0;0.0;13.9;-0.3;0.79;Dropout
1;44;1.0;9085;1;39;160.0;1;37;37;9;9;160.0;1;0;0;1;0;0;20.0;0;1.0;6.0;7.0;6.0;14.166666666666666;0.0;1.0;6.0;17.0;5.0;13.77777777777778;0.0;12.4;0.5;1.79;Graduate
1;1;1.0;9853;1;1;146.0;1;19;38;9;3;145.3;1;0;0;1;0;1;18.0;0;0.0;6.0;8.0;5.0;12.8;0.0;0.0;6.0;7.0;5.0;13.4;0.0;9.4;-0.8;-3.12;Enrolled
1;17;3.0;9238;1;1;131.0;1;1;39;5;3;122.6;1;0;0;1;0;0;18.0;0;0.0;6.0;7.0;6.0;13.0;0.0;0.0;6.0;6.0;6.0;13.666666666666666;0.0;12.4;0.5;1.79;Graduate
1;17;6.0;9500;1;1;132.0;1;1;37;8;9;128.0;1;0;0;1;0;0;19.0;0;0.0;7.0;7.0;7.0;13.467142857142855;0.0;0.0;8.0;9.0;8.0;15.011111111111113;0.0;12.4;0.5;1.79;Graduate
1;1;3.0;9500;1;1;138.0;1;19;19;5;8;124.9;1;0;0;1;0;1;18.0;0;0.0;7.0;9.0;7.0;13.2375;0.0;0.0;8.0;9.0;7.0;13.742857142857144;0.0;13.9;-0.3;0.79;Dropout
1;17;2.0;9070;1;1;130.0;1;37;37;9;9;123.7;1;0;0;1;0;0;18.0;0;0.0;6.0;6.0;6.0;12.333333333333334;0.0;0.0;6.0;6.0;6.0;13.0;0.0;7.6;2.6;0.32;Graduate
1;1;4.0;9147;1;1;126.0;1;1;19;4;8;120.1;1;0;0;1;0;0;19.0;0;0.0;5.0;7.0;5.0;12.4;0.0;0.0;5.0;5.0;5.0;14.6;0.0;8.9;1.4;3.51;Graduate
1;17;6.0;9500;1;1;148.0;1;1;19;3;3;131.7;1;0;0;1;0;0;19.0;0;0.0;7.0;8.0;5.0;14.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;13.9;-0.3;0.79;Dropout
1;43;1.0;9238;1;1;130.0;1;38;37;9;7;133.2;0;0;0;1;0;0;20.0;0;5.0;9.0;15.0;9.0;11.666666666666666;0.0;2.0;7.0;8.0;7.0;11.714285714285714;0.0;7.6;2.6;0.32;Graduate
1;1;1.0;9670;1;1;117.0;1;1;38;3;9;109.3;0;0;1;0;0;1;19.0;0;0.0;6.0;7.0;5.0;12.0;0.0;0.0;6.0;9.0;4.0;12.5;0.0;12.4;0.5;1.79;Dropout
1;17;1.0;9670;1;1;120.0;1;19;19;5;5;113.0;1;0;0;1;0;0;20.0;0;0.0;5.0;7.0;4.0;12.2;0.0;0.0;5.0;5.0;4.0;11.5;0.0;7.6;2.6;0.32;Graduate
1;1;1.0;9773;1;1;153.0;1;1;1;141;175;157.9;0;0;1;1;0;1;18.0;0;0.0;6.0;6.0;6.0;14.833333333333334;0.0;0.0;6.0;6.0;6.0;14.833333333333334;0.0;8.9;1.4;3.51;Graduate
1;1;2.0;9500;1;1;117.0;1;19;1;4;7;112.1;0;0;0;1;0;1;20.0;0;0.0;7.0;9.0;5.0;13.188;0.0;0.0;8.0;9.0;7.0;12.892857142857142;0.0;11.1;0.6;2.02;Enrolled
1;18;1.0;9500;1;1;178.0;1;19;1;4;8;174.7;0;0;0;1;0;0;18.0;0;0.0;7.0;8.0;7.0;17.125;0.0;0.0;8.0;8.0;8.0;17.5875;0.0;13.9;-0.3;0.79;Graduate
1;1;5.0;9500;1;1;129.0;1;37;37;9;9;128.8;1;0;0;1;0;0;19.0;0;0.0;7.0;7.0;6.0;12.666666666666666;0.0;0.0;7.0;7.0;6.0;12.666666666666666;0.0;7.6;2.6;0.32;Graduate
1;1;6.0;9773;1;1;116.0;1;19;1;4;4;110.1;1;0;0;1;0;1;19.0;0;0.0;6.0;8.0;6.0;12.666666666666666;0.0;0.0;6.0;10.0;5.0;12.0;0.0;12.4;0.5;1.79;Graduate
1;51;1.0;9147;1;1;99.0;1;3;1;3;3;99.7;1;0;1;0;0;0;22.0;0;0.0;5.0;8.0;0.0;0.0;0.0;0.0;5.0;7.0;0.0;0.0;0.0;8.9;1.4;3.51;Enrolled
1;1;3.0;9238;1;1;135.0;1;1;12;9;10;121.0;1;0;0;1;0;1;19.0;0;0.0;6.0;7.0;6.0;11.333333333333334;0.0;0.0;6.0;6.0;6.0;11.5;0.0;12.4;0.5;1.79;Graduate
1;1;3.0;9500;1;1;141.0;1;19;19;9;7;131.7;1;0;0;1;0;1;19.0;0;0.0;7.0;10.0;7.0;13.605;0.0;0.0;8.0;11.0;8.0;12.33125;0.0;15.5;2.8;-4.06;Graduate
1;17;5.0;9853;1;1;132.0;1;37;38;5;6;119.1;1;0;0;1;0;1;19.0;0;0.0;6.0;10.0;5.0;12.0;0.0;0.0;6.0;9.0;5.0;10.8;0.0;9.4;-0.8;-3.12;Graduate
1;1;4.0;9254;1;1;132.0;1;12;19;9;9;124.7;1;0;0;1;0;0;19.0;0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;7.6;2.6;0.32;Dropout
1;17;1.0;9254;1;1;113.0;1;1;37;9;10;117.2;1;0;0;1;0;0;20.0;0;0.0;6.0;8.0;5.0;11.2;0.0;0.0;6.0;12.0;3.0;11.666666666666666;0.0;7.6;2.6;0.32;Dropout
1;1;1.0;9147;1;1;134.0;1;3;19;2;10;128.8;0;0;0;1;0;0;18.0;0;0.0;5.0;10.0;5.0;13.375;0.0;0.0;5.0;9.0;5.0;14.166666666666666;0.0;13.9;-0.3;0.79;Graduate
1;1;1.0;9500;1;1;136.0;1;1;19;9;9;131.5;0;0;0;1;0;1;20.0;0;0.0;7.0;8.0;6.0;13.863333333333337;0.0;0.0;8.0;9.0;7.0;14.178571428571429;0.0;11.1;0.6;2.02;Graduate
1;1;1.0;171;1;1;136.0;1;3;37;2;8;121.7;1;0;0;1;0;0;18.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.4;-0.8;-3.12;Enrolled
1;1;1.0;9085;1;1;129.0;1;1;38;4;7;123.4;0;0;0;1;0;0;19.0;0;0.0;5.0;6.0;5.0;12.4;0.0;0.0;5.0;6.0;5.0;13.4;0.0;7.6;2.6;0.32;Graduate
1;17;1.0;9853;1;1;138.0;1;38;38;7;6;124.7;1;0;0;1;0;0;18.0;0;0.0;6.0;11.0;3.0;12.333333333333334;0.0;0.0;6.0;10.0;5.0;10.833333333333334;0.0;9.4;-0.8;-3.12;Enrolled
1;1;1.0;9853;1;1;137.0;1;37;37;9;9;132.8;1;0;0;1;0;0;18.0;0;0.0;6.0;7.0;6.0;13.333333333333334;0.0;0.0;6.0;8.0;5.0;11.8;0.0;7.6;2.6;0.32;Graduate
1;43;1.0;9853;1;1;115.0;1;3;37;2;5;108.7;1;0;0;1;0;0;21.0;0;0.0;6.0;10.0;3.0;12.666666666666666;0.0;0.0;6.0;12.0;3.0;10.0;0.0;9.4;-0.8;-3.12;Dropout
1;1;1.0;9853;1;1;129.0;1;38;37;6;6;138.1;0;0;0;1;0;0;19.0;0;0.0;6.0;8.0;6.0;12.0;0.0;0.0;6.0;10.0;4.0;11.5;0.0;7.6;2.6;0.32;Dropout
1;1;1.0;9147;1;1;131.0;1;38;38;9;9;126.5;0;0;0;1;0;1;18.0;0;0.0;5.0;5.0;5.0;10.6;0.0;0.0;5.0;5.0;5.0;11.8;0.0;12.4;0.5;1.79;Graduate
1;17;2.0;9238;1;1;133.0;1;1;37;7;9;127.4;1;0;0;1;0;1;18.0;0;0.0;6.0;8.0;6.0;12.25;0.0;0.0;6.0;7.0;6.0;11.857142857142858;0.0;12.7;3.7;-1.7;Graduate
1;1;3.0;9238;1;1;125.0;1;19;1;9;10;123.6;1;0;0;1;0;0;20.0;0;0.0;6.0;10.0;4.0;11.0;0.0;0.0;6.0;9.0;6.0;11.833333333333334;0.0;9.4;-0.8;-3.12;Graduate
1;39;1.0;8014;0;1;120.0;1;1;19;6;8;122.0;0;0;0;1;0;1;24.0;0;0.0;6.0;11.0;5.0;11.0;0.0;0.0;6.0;9.0;5.0;12.6;0.0;11.1;0.6;2.02;Graduate
1;1;1.0;9670;1;1;128.0;1;19;1;4;1;118.2;0;0;0;1;0;0;19.0;0;0.0;6.0;6.0;6.0;13.166666666666666;0.0;0.0;6.0;9.0;6.0;13.0;0.0;10.8;1.4;1.74;Dropout
1;1;1.0;9500;1;1;127.0;1;19;37;9;7;123.9;1;0;0;1;0;1;18.0;0;0.0;7.0;9.0;7.0;12.855555555555554;0.0;0.0;8.0;12.0;7.0;12.761111111111113;0.0;15.5;2.8;-4.06;Graduate
1;1;2.0;9500;1;1;134.0;1;19;19;9;9;125.8;1;0;0;1;0;0;18.0;0;0.0;7.0;8.0;7.0;14.91875;0.0;0.0;8.0;8.0;8.0;15.355;0.0;15.5;2.8;-4.06;Graduate
1;17;5.0;9853;1;1;132.0;1;12;12;4;4;123.3;1;0;0;1;0;0;21.0;0;0.0;6.0;13.0;4.0;11.5;0.0;0.0;6.0;10.0;3.0;11.0;0.0;10.8;1.4;1.74;Dropout
1;17;2.0;9670;1;1;124.0;1;1;19;5;4;124.4;0;0;0;1;0;0;19.0;0;0.0;5.0;5.0;5.0;14.2;0.0;0.0;5.0;5.0;5.0;14.2;0.0;7.6;2.6;0.32;Graduate
1;17;1.0;9773;1;1;133.1;1;19;37;7;7;126.0;0;0;0;1;0;1;19.0;0;0.0;6.0;6.0;6.0;12.5;0.0;0.0;6.0;7.0;6.0;13.0;0.0;15.5;2.8;-4.06;Graduate
3;39;1.0;9003;1;1;170.0;1;1;37;6;6;170.0;0;0;1;1;0;0;47.0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;8.9;1.4;3.51;Enrolled
1;17;3.0;9238;1;1;125.0;1;19;19;7;8;121.5;0;0;0;1;0;0;19.0;0;0.0;6.0;10.0;5.0;11.666666666666666;0.0;0.0;6.0;12.0;4.0;11.0;0.0;13.9;-0.3;0.79;Graduate
1;39;1.0;9500;1;3;130.0;1;2;2;1;1;130.0;0;0;0;1;0;0;29.0;0;1.0;8.0;8.0;7.0;14.257142857142856;0.0;1.0;8.0;8.0;7.0;14.257142857142856;0.0;12.7;3.7;-1.7;Graduate
1;43;1.0;9238;1;1;125.0;1;19;19;4;8;117.0;1;0;0;1;0;0;21.0;0;0.0;6.0;13.0;3.0;12.0;0.0;0.0;6.0;12.0;2.0;11.333333333333334;0.0;16.2;0.3;-0.92;Dropout
1;39;1.0;9085;1;1;130.0;1;37;19;9;7;130.0;1;0;0;1;0;0;28.0;0;0.0;5.0;13.0;4.0;11.25;1.0;0.0;5.0;11.0;4.0;10.5;0.0;12.7;3.7;-1.7;Enrolled
1;17;2.0;9556;1;1;133.1;1;37;37;3;10;108.0;0;0;0;1;0;0;20.0;0;0.0;7.0;8.0;7.0;12.457142857142856;0.0;0.0;8.0;8.0;8.0;13.5625;0.0;15.5;2.8;-4.06;Graduate
1;17;1.0;9500;1;1;131.0;1;2;38;4;5;132.3;1;0;0;1;0;0;19.0;0;0.0;7.0;7.0;6.0;11.683333333333332;0.0;0.0;7.0;7.0;6.0;11.683333333333332;0.0;7.6;2.6;0.32;Graduate
1;42;1.0;8014;0;1;150.0;1;19;2;4;6;148.0;0;0;0;1;0;0;26.0;0;0.0;6.0;10.0;3.0;11.666666666666666;0.0;0.0;6.0;8.0;5.0;12.0;0.0;9.4;-0.8;-3.12;Graduate
1;17;2.0;9254;1;1;125.0;1;37;37;9;8;122.6;1;0;1;0;0;0;20.0;0;0.0;6.0;8.0;4.0;11.75;0.0;0.0;6.0;6.0;6.0;13.166666666666666;0.0;11.1;0.6;2.02;Dropout
1;1;1.0;9670;1;1;131.0;1;37;37;9;9;123.0;1;0;0;1;0;1;18.0;0;0.0;5.0;6.0;3.0;11.666666666666666;0.0;0.0;5.0;6.0;4.0;13.5;0.0;7.6;2.6;0.32;Enrolled
1;39;1.0;9853;1;1;130.0;1;37;19;9;5;102.5;0;0;0;1;0;0;27.0;0;0.0;6.0;9.0;5.0;13.2;0.0;0.0;6.0;10.0;5.0;12.0;0.0;7.6;2.6;0.32;Graduate
1;1;2.0;9500;1;1;123.0;1;34;34;90;90;113.3;1;0;0;1;0;0;20.0;0;0.0;7.0;8.0;4.0;11.95;0.0;0.0;7.0;8.0;4.0;11.95;0.0;7.6;2.6;0.32;Dropout
1;1;5.0;9853;1;1;141.0;1;37;19;9;5;133.0;1;0;0;1;0;0;18.0;0;0.0;6.0;8.0;5.0;12.4;0.0;0.0;6.0;12.0;5.0;10.4;0.0;9.4;-0.8;-3.12;Dropout
1;7;1.0;9500;1;3;140.0;1;1;1;9;5;140.0;0;0;0;1;0;0;33.0;0;2.0;7.0;8.0;6.0;14.35;0.0;3.0;8.0;10.0;6.0;14.583333333333334;0.0;16.2;0.3;-0.92;Dropout
1;43;1.0;9853;1;1;140.0;1;3;1;3;3;128.3;1;0;0;1;0;0;35.0;0;19.0;21.0;21.0;21.0;12.61904761904762;0.0;13.0;19.0;19.0;19.0;12.789473684210526;0.0;12.4;0.5;1.79;Graduate
1;44;1.0;9991;0;39;140.0;1;37;19;9;8;140.0;0;0;0;1;0;1;26.0;0;2.0;6.0;7.0;6.0;12.666666666666666;0.0;2.0;6.0;7.0;6.0;13.166666666666666;1.0;9.4;-0.8;-3.12;Enrolled
1;39;1.0;9773;1;19;133.1;1;19;19;3;4;104.0;0;0;1;0;0;0;27.0;0;0.0;6.0;6.0;5.0;12.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;11.1;0.6;2.02;Dropout
1;18;3.0;9070;1;1;131.0;1;1;37;5;5;122.3;1;0;0;0;0;0;19.0;0;0.0;6.0;6.0;6.0;12.166666666666666;0.0;0.0;6.0;6.0;0.0;0.0;0.0;15.5;2.8;-4.06;Dropout
1;17;2.0;9254;1;1;143.0;1;1;19;4;6;135.0;0;0;0;1;0;0;20.0;0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;11.1;0.6;2.02;Dropout
1;18;2.0;9147;1;1;132.0;1;3;3;5;7;119.1;1;0;1;0;0;0;20.0;0;0.0;5.0;9.0;3.0;10.0;0.0;0.0;5.0;9.0;3.0;10.571428571428571;0.0;10.8;1.4;1.74;Dropout
1;43;1.0;9238;1;1;143.0;1;1;37;5;9;126.6;0;0;1;0;0;0;21.0;0;5.0;10.0;18.0;8.0;11.5;0.0;0.0;6.0;12.0;4.0;10.0;0.0;9.4;-0.8;-3.12;Enrolled
1;17;3.0;9500;1;1;141.0;1;38;1;9;4;129.0;1;0;0;1;0;1;18.0;0;0.0;7.0;7.0;6.0;13.05;0.0;0.0;7.0;7.0;6.0;13.05;0.0;7.6;2.6;0.32;Graduate
1;39;1.0;9085;1;1;133.1;1;1;19;9;9;162.3;1;0;0;1;0;0;24.0;0;0.0;6.0;10.0;2.0;11.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;8.9;1.4;3.51;Dropout
1;17;4.0;9070;1;1;148.0;1;1;3;4;1;163.4;1;0;0;1;0;0;20.0;0;0.0;6.0;7.0;6.0;11.5;0.0;0.0;6.0;6.0;6.0;12.0;0.0;16.2;0.3;-0.92;Graduate
1;1;1.0;9254;1;1;125.0;1;19;38;9;8;121.5;0;0;0;1;0;1;21.0;0;0.0;6.0;7.0;6.0;12.0;0.0;0.0;6.0;6.0;6.0;12.5;0.0;13.9;-0.3;0.79;Graduate
1;1;1.0;8014;0;1;120.0;1;1;37;7;3;122.8;0;0;0;1;0;0;23.0;0;0.0;6.0;13.0;2.0;10.0;0.0;0.0;5.0;12.0;1.0;10.0;0.0;9.4;-0.8;-3.12;Enrolled
1;39;1.0;9147;1;1;140.0;1;12;3;4;3;118.0;1;0;0;1;0;0;24.0;0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;7.6;2.6;0.32;Dropout
1;51;1.0;9853;1;1;139.0;1;1;1;4;10;134.0;0;0;0;1;0;0;21.0;0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;12.4;0.5;1.79;Dropout
1;1;4.0;9500;1;1;142.0;1;38;38;9;8;129.8;1;0;0;1;0;0;18.0;0;0.0;8.0;8.0;7.0;12.242857142857144;0.0;0.0;8.0;8.0;7.0;12.242857142857144;0.0;12.7;3.7;-1.7;Graduate
1;39;1.0;9991;0;40;130.0;1;19;1;3;4;152.0;1;0;0;1;0;0;27.0;0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;8.9;1.4;3.51;Dropout
1;18;6.0;9500;1;1;126.0;1;37;37;5;5;122.8;1;0;0;1;0;0;18.0;0;0.0;8.0;8.0;8.0;12.93375;0.0;0.0;8.0;8.0;8.0;12.93375;0.0;9.4;-0.8;-3.12;Graduate
1;7;1.0;9119;1;3;150.0;1;3;2;2;2;150.0;0;0;0;1;0;0;35.0;0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;13.9;-0.3;0.79;Dropout
1;1;1.0;9853;1;1;130.0;1;19;19;3;8;131.8;0;0;0;1;0;0;18.0;0;0.0;7.0;9.0;7.0;12.571428571428571;0.0;0.0;7.0;8.0;7.0;14.428571428571429;0.0;11.1;0.6;2.02;Graduate
1;39;1.0;9500;1;1;120.0;1;1;3;175;121;105.9;0;0;0;1;0;0;35.0;0;0.0;3.0;4.0;3.0;11.816666666666668;0.0;0.0;3.0;3.0;3.0;11.333333333333334;0.0;11.1;0.6;2.02;Enrolled
1;1;1.0;9085;1;1;138.0;1;1;1;4;7;132.1;1;0;0;1;0;0;19.0;0;0.0;5.0;9.0;4.0;13.75;0.0;0.0;5.0;13.0;4.0;14.333333333333334;2.0;10.8;1.4;1.74;Graduate
1;1;4.0;9238;1;1;127.0;1;19;19;4;0;127.4;1;0;0;1;0;0;20.0;0;0.0;6.0;8.0;6.0;11.166666666666666;0.0;0.0;6.0;6.0;6.0;11.333333333333334;0.0;7.6;2.6;0.32;Graduate
1;1;4.0;9500;1;1;140.0;1;19;19;7;7;129.5;1;0;0;1;0;0;18.0;0;0.0;8.0;8.0;7.0;12.324285714285711;0.0;0.0;8.0;8.0;7.0;12.324285714285711;0.0;10.8;1.4;1.74;Graduate
1;44;1.0;9238;1;39;130.0;1;38;38;5;10;126.7;0;0;1;1;0;0;21.0;0;3.0;6.0;6.0;6.0;12.166666666666666;0.0;2.0;6.0;7.0;6.0;11.714285714285714;0.0;13.9;-0.3;0.79;Graduate
1;17;2.0;9238;1;1;128.0;1;19;37;9;8;116.5;0;0;0;1;0;1;18.0;0;0.0;6.0;11.0;5.0;11.142857142857142;0.0;0.0;6.0;11.0;4.0;11.25;0.0;16.2;0.3;-0.92;Graduate
1;1;1.0;9238;1;1;132.0;1;34;34;0;0;119.1;1;0;0;1;0;0;18.0;0;0.0;6.0;9.0;4.0;11.0;0.0;0.0;6.0;9.0;4.0;10.75;0.0;7.6;2.6;0.32;Graduate
1;1;2.0;9500;1;1;149.0;1;19;38;9;9;126.5;1;0;0;1;0;0;18.0;0;0.0;8.0;8.0;7.0;12.914285714285713;0.0;0.0;8.0;8.0;7.0;12.914285714285713;0.0;12.7;3.7;-1.7;Graduate
1;1;4.0;9773;1;1;155.0;1;3;19;1;4;149.8;1;0;0;1;0;1;18.0;0;0.0;6.0;6.0;6.0;13.833333333333334;0.0;0.0;6.0;6.0;6.0;14.166666666666666;0.0;16.2;0.3;-0.92;Graduate
1;1;1.0;9085;1;1;120.0;1;19;1;8;7;115.1;1;0;0;1;0;0;19.0;0;0.0;6.0;8.0;6.0;13.857142857142858;0.0;0.0;6.0;9.0;5.0;13.4;0.0;13.9;-0.3;0.79;Graduate
1;39;1.0;9254;1;19;133.1;1;3;19;2;3;124.5;0;0;0;1;0;1;36.0;0;0.0;6.0;7.0;6.0;13.714285714285714;0.0;0.0;6.0;6.0;5.0;12.8;0.0;16.2;0.3;-0.92;Dropout
1;1;2.0;9500;1;1;131.0;1;38;1;7;4;128.3;1;0;0;1;0;1;18.0;0;0.0;8.0;8.0;7.0;12.642857142857142;0.0;0.0;8.0;8.0;7.0;12.642857142857142;0.0;12.7;3.7;-1.7;Graduate
1;1;1.0;9500;1;1;149.0;1;37;37;9;9;136.0;0;0;0;1;0;1;18.0;0;0.0;7.0;7.0;6.0;12.916666666666666;0.0;0.0;7.0;7.0;6.0;12.916666666666666;0.0;7.6;2.6;0.32;Graduate
1;43;1.0;9130;1;1;140.0;1;1;3;9;2;140.0;1;0;0;1;0;1;20.0;0;0.0;6.0;8.0;6.0;15.625;0.0;0.0;6.0;8.0;6.0;15.857142857142858;0.0;13.9;-0.3;0.79;Graduate
1;39;1.0;9991;0;1;133.1;1;37;37;9;9;126.3;0;0;0;1;0;1;26.0;0;0.0;5.0;7.0;0.0;0.0;0.0;0.0;5.0;8.0;0.0;0.0;0.0;16.2;0.3;-0.92;Dropout
1;43;1.0;9773;1;1;122.0;1;1;1;4;5;126.9;0;0;0;1;0;0;21.0;0;0.0;6.0;8.0;6.0;11.714285714285714;0.0;0.0;6.0;7.0;6.0;12.0;0.0;7.6;2.6;0.32;Graduate
1;39;1.0;9556;1;40;130.0;1;1;1;4;5;145.0;0;0;0;1;0;0;25.0;0;0.0;7.0;10.0;6.0;12.125;0.0;0.0;8.0;9.0;8.0;13.3125;0.0;15.5;2.8;-4.06;Enrolled
1;18;1.0;9147;1;1;121.0;1;19;3;5;5;115.8;1;0;0;1;0;1;19.0;0;0.0;5.0;7.0;5.0;11.6;0.0;0.0;5.0;5.0;5.0;11.6;0.0;12.4;0.5;1.79;Graduate
1;39;1.0;8014;0;1;120.0;1;19;37;8;7;100.0;1;0;0;1;0;0;24.0;0;0.0;6.0;11.0;1.0;10.0;0.0;0.0;6.0;6.0;0.0;0.0;6.0;9.4;-0.8;-3.12;Dropout
1;39;1.0;8014;0;1;133.1;1;1;19;5;4;102.5;0;0;0;1;0;1;27.0;0;0.0;6.0;16.0;1.0;10.0;0.0;0.0;6.0;13.0;0.0;0.0;0.0;8.9;1.4;3.51;Dropout
1;17;1.0;9085;1;1;121.0;1;19;37;1;3;131.5;0;0;0;1;0;0;21.0;0;0.0;5.0;10.0;0.0;0.0;1.0;0.0;5.0;9.0;2.0;13.5;0.0;7.6;2.6;0.32;Dropout
1;1;1.0;9147;1;1;133.0;1;38;38;7;7;147.0;0;0;0;1;0;1;18.0;0;0.0;5.0;7.0;4.0;13.0;0.0;0.0;5.0;8.0;3.0;12.333333333333334;0.0;9.4;-0.8;-3.12;Graduate
2;1;4.0;9853;1;1;134.0;1;37;37;5;7;122.5;0;1;0;1;0;1;19.0;0;0.0;6.0;6.0;6.0;13.333333333333334;0.0;0.0;6.0;6.0;6.0;14.5;0.0;10.8;1.4;1.74;Graduate
1;1;3.0;9254;1;1;115.0;1;1;1;3;3;117.5;1;0;0;1;0;0;18.0;0;0.0;6.0;9.0;4.0;11.25;0.0;0.0;6.0;13.0;2.0;12.5;0.0;9.4;-0.8;-3.12;Dropout
1;51;1.0;9500;1;1;127.0;1;19;1;5;9;150.0;0;0;0;1;0;1;19.0;0;0.0;7.0;9.0;5.0;13.85;0.0;0.0;8.0;9.0;7.0;12.19285714285714;0.0;11.1;0.6;2.02;Graduate
